Description
"U17 Drenge Ligaen 2024/25
Kampnr 812737

Randers Freja FC - FC Midtjylland

Randers Stadion, kunstgræs
Viborgvej 92
8920 Randers NV

14-06-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812738

OB - FC København

OB-Ådalen
Sdr. Boulevard 172
5000 Odense C

14-06-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812739

AGF - AaB

AGF's anlæg - Fredensvang
Terp Skovvej 16
8260 Viby J

14-06-2025 kl. 16:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812601

FC Nordsjælland - Randers Freja FC
1-0
Right to Dream Park
Farum Park 2
3520 Farum

02-11-2024 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812603

FC Midtjylland - FC København

EDC Arena – Ikast (kunst)
Stadion Alle 2A
7430 Ikast

22-02-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812604

Silkeborg  - Vejle
1-6
JYSK Park (kunstgræs)
Ansvej 102
8600 Silkeborg

09-11-2024 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812605

Brøndby - AaB
5-4
Brøndby Stadion
Brøndby Stadion 30
2605 Brøndby

09-11-2024 kl. 14:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812606

Randers Freja FC - Esbjerg
1-1
Inkl. straffe: 1-3
Randers Stadion, kunstgræs
Viborgvej 92
8920 Randers NV

09-11-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812607

AGF - OB

AGF's anlæg - Fredensvang
Terp Skovvej 16
8260 Viby J

22-02-2025 kl. 14:00SUMMARY:U17 Drenge Ligaen: AGF - OB"
"U17 Drenge Ligaen 2024/25
Kampnr 812608

AC Horsens - Sønderjyske Fodbold
2-4
Jydsk Miljø Rengøring - Kunst Arena
Langmarksvej 59
8700 Horsens

09-11-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812602

Sønderjyske Fodbold - AGF
0-2
Aabenraa Kunstgræsbane
Vestvejen 25
6200 Aabenraa

02-11-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812720

FC Nordsjælland - FC Midtjylland

Right to Dream Park
Farum Park 2
3520 Farum

03-05-2025 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812721

Sønderjyske Fodbold - Silkeborg 

Banerne ved Haderslev Idrætscenter
Stadionvej 5
6100 Haderslev

03-05-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812722

FC København - FC Midtjylland

Kunst, KB, P. Bangs Vej
Peter Bangs Vej 147
2000 Frederiksberg

10-05-2025 kl. 14:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812723

Randers Freja FC - Silkeborg 

Randers Stadion, kunstgræs
Viborgvej 92
8920 Randers NV

10-05-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812724

OB - Brøndby

OB-Ådalen
Sdr. Boulevard 172
5000 Odense C

10-05-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812725

AGF - Sønderjyske Fodbold

AGF's anlæg - Fredensvang
Terp Skovvej 16
8260 Viby J

10-05-2025 kl. 16:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812726

Vejle - Lyngby

VB Parken
Hellumvej 9
7100 Vejle

10-05-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812727

Esbjerg - AC Horsens

TESS Arena Esbjerg - kunstgræsbane 5
Gl. Vardevej 88
6700 Esbjerg

10-05-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812728

AaB - FC Nordsjælland

AaB's Anlæg
Hornevej 2
9220 Aalborg Øst

10-05-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812729

FC Midtjylland - Brøndby

EDC Arena – Ikast (kunst)
Stadion Alle 2A
7430 Ikast

17-05-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812710

Silkeborg  - Lyngby

JYSK Park (kunstgræs)
Ansvej 102
8600 Silkeborg

26-04-2025 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812711

Vejle - Randers Freja FC

VB Parken
Hellumvej 9
7100 Vejle

22-03-2025 kl. 14:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812712

AGF - Esbjerg

AGF's anlæg - Fredensvang
Terp Skovvej 16
8260 Viby J

26-04-2025 kl. 16:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812713

AC Horsens - FC Nordsjælland

Jydsk Miljø Rengøring - Kunst Arena
Langmarksvej 59
8700 Horsens

26-04-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812714

AaB - Brøndby

AaB's Anlæg
Hornevej 2
9220 Aalborg Øst

26-04-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812715

Brøndby - Vejle

Brøndby Stadion
Brøndby Stadion 30
2605 Brøndby

03-05-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812716

OB - AGF

OB-Ådalen
Sdr. Boulevard 172
5000 Odense C

03-05-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812717

Esbjerg - Randers Freja FC

TESS Arena Esbjerg - kunstgræsbane 5
Gl. Vardevej 88
6700 Esbjerg

03-05-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812718

Lyngby - FC København

Lyngby Stadion
Lundtoftevej 61
2800 Kgs.Lyngby

03-05-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812719

AC Horsens - AaB

Jydsk Miljø Rengøring - Kunst Arena
Langmarksvej 59
8700 Horsens

03-05-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812541

AGF - Brøndby
5-4
AGF's anlæg - Fredensvang
Terp Skovvej 16
8260 Viby J

12-09-2024 kl. 14:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812707

Sønderjyske Fodbold - FC Nordsjælland

Banerne ved Haderslev Idrætscenter
Stadionvej 5
6100 Haderslev

19-04-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812708

FC Midtjylland - OB

EDC Arena – Ikast (kunst)
Stadion Alle 2A
7430 Ikast

26-04-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812709

FC København - S��nderjyske Fodbold

Kunst, KB, P. Bangs Vej
Peter Bangs Vej 147
2000 Frederiksberg

26-04-2025 kl. 14:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812530

AaB - Randers Freja FC
4-1
AaB's Anlæg
Hornevej 2
9220 Aalborg Øst

24-08-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812600

AaB - Lyngby
3-1
AaB's Anlæg
Hornevej 2
9220 Aalborg Øst

02-11-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812590

Silkeborg  - Sønderjyske Fodbold
1-1
Inkl. straffe: 1-4
JYSK Park (kunstgræs)
Ansvej 102
8600 Silkeborg

26-10-2024 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812591

Brøndby - Lyngby
4-1
Brøndby Stadion
Brøndby Stadion 30
2605 Brøndby

26-10-2024 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812592

Randers Freja FC - OB
1-1
Inkl. straffe: 7-6
Randers Stadion, kunstgræs
Viborgvej 92
8920 Randers NV

26-10-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812593

AGF - FC Nordsjælland
1-4
AGF's anlæg - Fredensvang
Terp Skovvej 16
8260 Viby J

26-10-2024 kl. 16:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812594

Vejle - FC København
4-6
VB Parken
Hellumvej 9
7100 Vejle

26-10-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812595

AaB - AC Horsens
2-3
AaB's Anlæg
Hornevej 2
9220 Aalborg Øst

26-10-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812596

FC København - Silkeborg 
1-1
Inkl. straffe: 9-8
Frederiksberg IP, kunst
Sønderjyllands Allé 4
2000 Frederiksberg

02-11-2024 kl. 13:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812597

OB - AC Horsens
1-0
OB-Ådalen
Sdr. Boulevard 172
5000 Odense C

02-11-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812598

Vejle - FC Midtjylland
2-3
VB Parken
Hellumvej 9
7100 Vejle

02-11-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812599

Esbjerg - Brøndby
0-5
TESS Arena Esbjerg - kunstgræsbane 5
Gl. Vardevej 88
6700 Esbjerg

02-11-2024 kl. 14:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812580

Vejle - FC Nordsj��lland
3-3
Inkl. straffe: 8-7
VB Parken
Hellumvej 9
7100 Vejle

05-10-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812581

AaB - OB
3-1
AaB's Anlæg
Hornevej 2
9220 Aalborg Øst

05-10-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812582

OB - FC Midtjylland
2-3
OB-Ådalen
Sdr. Boulevard 172
5000 Odense C

19-10-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812583

AGF - Randers Freja FC
3-0
AGF's anlæg - Fredensvang
Terp Skovvej 16
8260 Viby J

19-10-2024 kl. 16:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812584

Esbjerg - Vejle
2-2
Inkl. straffe: 4-6
TESS Arena Esbjerg - kunstgræsbane 5
Gl. Vardevej 88
6700 Esbjerg

19-10-2024 kl. 13:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812585

Lyngby - Silkeborg 
2-0
Lyngby Stadion
Lundtoftevej 61
2800 Kgs.Lyngby

19-10-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812586

AC Horsens - FC K��benhavn
0-5
Jacobsen Plus - Kunst Arena 2
Langmarksvej 59
8700 Horsens

19-10-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812587

FC Nordsjælland - Brøndby
2-1
Right to Dream Park
Farum Park 2
3520 Farum

02-10-2024 kl. 18:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812588

Sønderjyske Fodbold - AaB
0-1
Banerne ved Haderslev Idrætscenter
Stadionvej 5
6100 Haderslev

19-10-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812589

FC Midtjylland - Esbjerg
4-2
EDC Arena – Ikast (kunst)
Stadion Alle 2A
7430 Ikast

26-10-2024 kl. 12:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812570

AGF - FC Midtjylland
3-0
AGF's anlæg - Fredensvang
Terp Skovvej 16
8260 Viby J

28-09-2024 kl. 16:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812571

AC Horsens - Esbjerg
2-2
Inkl. straffe: 5-7
Jacobsen Plus - Kunst Arena 2
Langmarksvej 59
8700 Horsens

28-09-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812572

FC Nordsjælland - Silkeborg 
5-1
Right to Dream Park
Farum Park 2
3520 Farum

28-09-2024 kl. 16:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812573

AaB - FC København
0-4
AaB's Anlæg
Hornevej 2
9220 Aalborg Øst

28-09-2024 kl. 16:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812574

Sønderjyske Fodbold - Vejle
1-0
Banerne ved Haderslev Idrætscenter
Stadionvej 5
6100 Haderslev

28-09-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812575

FC Midtjylland - Lyngby
4-4
Inkl. straffe: 5-8
EDC Arena – Ikast (kunst)
Stadion Alle 2A
7430 Ikast

05-10-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812576

FC København - Esbjerg
1-2
Kunst, KB, P. Bangs Vej
Peter Bangs Vej 147
2000 Frederiksberg

05-10-2024 kl. 12:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812577

Silkeborg  - AGF
1-6
JYSK Park (kunstgræs)
Ansvej 102
8600 Silkeborg

05-10-2024 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812578

Brøndby - Sønderjyske Fodbold
4-0
Brøndby Stadion
Brøndby Stadion 30
2605 Brøndby

05-10-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812579

Randers Freja FC - AC Horsens
4-0
Randers Stadion, kunstgræs
Viborgvej 92
8920 Randers NV

05-10-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812565

Vejle - AGF
3-2
VB Parken
Hellumvej 9
7100 Vejle

21-09-2024 kl. 12:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812566

Esbjerg - FC Nordsjælland
0-2
TESS Arena Esbjerg - kunstgræsbane 5
Gl. Vardevej 88
6700 Esbjerg

21-09-2024 kl. 14:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812567

Lyngby - Sønderjyske Fodbold
1-3
Lyngby Stadion
Lundtoftevej 61
2800 Kgs.Lyngby

21-09-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812568

Randers Freja FC - Brøndby

Randers Stadion, kunstgræs
Viborgvej 92
8920 Randers NV

15-03-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812569

OB - Lyngby
4-2
OB-Ådalen
Sdr. Boulevard 172
5000 Odense C

28-09-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812680

Sønderjyske Fodbold - Brøndby

Banerne ved Haderslev Idrætscenter
Stadionvej 5
6100 Haderslev

12-04-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812681

Brøndby - Randers Freja FC

Brøndby Stadion
Brøndby Stadion 30
2605 Brøndby

19-04-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812682

OB - AaB

OB-Ådalen
Sdr. Boulevard 172
5000 Odense C

19-04-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812683

AGF - Silkeborg 

AGF's anlæg - Fredensvang
Terp Skovvej 16
8260 Viby J

19-04-2025 kl. 16:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812684

Vejle - AC Horsens

VB Parken
Hellumvej 9
7100 Vejle

19-04-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812685

Esbjerg - FC København

TESS Arena Esbjerg - kunstgræsbane 5
Gl. Vardevej 88
6700 Esbjerg

19-04-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812686

Lyngby - FC Midtjylland

Lyngby Stadion
Lundtoftevej 61
2800 Kgs.Lyngby

31-05-2025 kl. 13:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812670

Vejle - Sønderjyske Fodbold

VB Parken
Hellumvej 9
7100 Vejle

05-04-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812671

Esbjerg - FC Midtjylland

TESS Arena Esbjerg - kunstgræsbane 5
Gl. Vardevej 88
6700 Esbjerg

05-04-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812672

Lyngby - FC Nordsjælland

Lyngby Stadion
Lundtoftevej 61
2800 Kgs.Lyngby

05-04-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812673

AaB - Silkeborg 

AaB's Anlæg
Hornevej 2
9220 Aalborg Øst

05-04-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812674

FC Midtjylland - Vejle

EDC Arena – Ikast (kunst)
Stadion Alle 2A
7430 Ikast

12-04-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812675

FC København - AaB

Kunst, KB, P. Bangs Vej
Peter Bangs Vej 147
2000 Frederiksberg

12-04-2025 kl. 14:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812676

Silkeborg  - Esbjerg

JYSK Park (kunstgræs)
Ansvej 102
8600 Silkeborg

12-04-2025 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812677

Randers Freja FC - AGF

Randers Stadion, kunstgræs
Viborgvej 92
8920 Randers NV

12-04-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812678

AC Horsens - Lyngby

Jydsk Miljø Rengøring - Kunst Arena
Langmarksvej 59
8700 Horsens

12-04-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812679

FC Nordsjælland - OB

Right to Dream Park
Farum Park 2
3520 Farum

12-04-2025 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812540

OB - Esbjerg
0-1
OB-Ådalen
Sdr. Boulevard 172
5000 Odense C

10-12-2024 kl. 13:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812543

FC Nordsjælland - AC Horsens
3-0
Right to Dream Park
Farum Park 2
3520 Farum

14-09-2024 kl. 16:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812542

Lyngby - Vejle
2-3
Lyngby Stadion
Lundtoftevej 61
2800 Kgs.Lyngby

14-09-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812545

Sønderjyske Fodbold - FC København
0-2
Banerne ved Haderslev Idrætscenter
Stadionvej 5
6100 Haderslev

14-09-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812546

FC Midtjylland - Randers Freja FC
5-0
EDC Arena – Ikast (kunst)
Stadion Alle 2A
7430 Ikast

21-09-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812547

FC København - OB
1-1
Inkl. straffe: 2-4
Kunst, KB, P. Bangs Vej
Peter Bangs Vej 147
2000 Frederiksberg

21-09-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812548

Silkeborg  - AaB
3-3
Inkl. straffe: 6-4
JYSK Park (kunstgræs)
Ansvej 102
8600 Silkeborg

21-09-2024 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812549

Brøndby - AC Horsens
5-0
Brøndby Stadion
Brøndby Stadion 30
2605 Brøndby

22-09-2024 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812544

AaB - FC Midtjylland
4-3
AaB's Anlæg
Hornevej 2
9220 Aalborg Øst

14-09-2024 kl. 11:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812660

FC Midtjylland - AGF

EDC Arena – Ikast (kunst)
Stadion Alle 2A
7430 Ikast

29-03-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812661

FC København - Vejle

Kunst, KB, P. Bangs Vej
Peter Bangs Vej 147
2000 Frederiksberg

15-03-2025 kl. 14:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812662

Silkeborg  - Brøndby

JYSK Park (kunstgræs)
Ansvej 102
8600 Silkeborg

29-03-2025 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812663

Randers Freja FC - AaB

Randers Stadion, kunstgræs
Viborgvej 92
8920 Randers NV

29-03-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812664

AC Horsens - OB

Jydsk Miljø Rengøring - Kunst Arena
Langmarksvej 59
8700 Horsens

29-03-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812665

FC Nordsjælland - Esbjerg

Right to Dream Park
Farum Park 2
3520 Farum

29-03-2025 kl. 15:30"
"U17 Drenge Ligaen 2024/25
Kampnr 812666

Sønderjyske Fodbold - Lyngby

Haderslev Kunstgræsbane
Stadionvej 5
6100 Haderslev

29-03-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812667

Brøndby - FC København

Brøndby Stadion
Brøndby Stadion 30
2605 Brøndby

05-04-2025 kl. 15:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812668

OB - Randers Freja FC

OB-Ådalen
Sdr. Boulevard 172
5000 Odense C

05-04-2025 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812669

AGF - AC Horsens

AGF's anlæg - Fredensvang
Terp Skovvej 16
8260 Viby J

05-04-2025 kl. 16:15"
"U17 Drenge Ligaen 2024/25
Kampnr 812531

OB - Sønderjyske Fodbold
6-1
OB-Ådalen
Sdr. Boulevard 172
5000 Odense C

16-11-2024 kl. 15:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812533

FC København - FC Nordsjælland
3-1
Kunst, KB, P. Bangs Vej
Peter Bangs Vej 147
2000 Frederiksberg

23-10-2024 kl. 14:00"
"U17 Drenge Ligaen 2024/25
Kampnr 812534

Brøndby - OB
4-1
Brøndby Stadion
Brøndby Stadion 30
2605 Brøndby

31-08-2024 kl. 15:15"
